ComID,Committee,ComShort,cat1,cat2,totspend,totspendout,IE,givingtot,topac,todem,torep,toballot,receivedtot,frompac,fromdem,fromrep,fromother,ComID,Committee,stype,CommCity,CommState,CommZip,CommWeb,RegistrationDate,TerminationDate,begincash2007,endcash2012,ComID,Committee,cat1,cat2,totspend,gave to pacs,received from pacs
30092,Iron Workers Local 512,Iron Workers Local 512,pac,labor,108014,98600.0,,108014.0,9414.0,98600.0,,,45000.0,,,,45000.0,30092,Iron Workers Local 512,Political Fund,St Paul,MN,55104-1634,,11/25/1974,,"$17,443.49 ",$329.49 ,30092,Iron Workers Local 512,pac,labor,"$108,014.00",False,True
30611,IUPAT Political Action Together Pol Committee,IUPAT,pac,labor,146201,118950.0,,146201.0,27251.0,118950.0,,,1092679.8,,,,1092679.8,30611,IUPAT Political Action Together Pol Committee,Political Fund,Hanover,MD,21076,,7/25/2006,,"$1,205,122.55 ","$983,110.06 ",30611,IUPAT Political Action Together Pol Committee,pac,labor,"$146,201.00",False,True
30013,Joint Council 32 DRIVE,Joint Council 32 DRIVE,pac,labor,216610,156910.0,,216610.0,59700.0,155610.0,1100.0,,1458592.7,447031.5,,,1011561.2,30013,Joint Council 32 DRIVE,Political Fund,Minneapolis,MN,55414,,7/7/1974,,"$37,259.19 ","$51,506.30 ",30013,Joint Council 32 DRIVE,pac,labor,"$216,610.00",True,True
40712,Laborers District Council of Minn & ND Pol Fund,Laborers District Council,pac,labor,1825250,1382850.0,,1825250.0,442400.0,1330900.0,1250.0,50000.0,1916596.3,1978.1,,,1914618.2,40712,Laborers District Council of Minn & ND Pol Fund,Political Fund,St Paul,MN,55117,,6/28/1994,,"$3,170.14 ","$22,757.14 ",40712,Laborers District Council of Minn & ND Pol Fund,pac,labor,"$1,825,250.00",True,True
30624,Larkin Hoffman Political Fund,Larkin Hoffman,pac,,19250,19250.0,,19250.0,,10250.0,9000.0,,23975.9,,,,23975.9,30624,Larkin Hoffman Political Fund,Political Fund,Bloomington,MN,55431,,12/10/2009 10:49,,,"$4,876.85 ",30624,Larkin Hoffman Political Fund,pac,lawyers,"$19,250.00",False,False
40996,Leaders Aligned for Health Care,,pac,,13750,12675.0,,13750.0,1075.0,8700.0,2975.0,,14400.0,,,,14400.0,40996,Leaders Aligned for Health Care,Political Committee,St Louis Park,MN,55426,,4/18/2008,5/15/2012,,$5.00 ,40996,Leaders Aligned for Health Care,pac,,"$13,750.00",False,True
40889,Leech Lake PAC,Leech Lake,pac,indian,45621.78,45121.8,,45621.8,500.0,41321.8,3800.0,,58400.0,,500.0,,57900.0,40889,Leech Lake PAC,Political Committee,Cass Lake,MN,56633,,8/29/2002,,"$1,912.15 ","$2,185.65 ",40889,Leech Lake PAC,pac,indian,"$45,621.78",False,True
30242,Leonard Street and Deinard PAC,Leonard Street & Deinard,pac,lawyers,134450,119750.0,,134450.0,14700.0,69625.0,49125.0,,161930.0,,,,161930.0,30242,Leonard Street and Deinard PAC,Political Fund,Minneapolis,MN,55402,,2/11/1990,,"$2,014.09 ","$5,153.21 ",30242,Leonard Street and Deinard PAC,pac,lawyers,"$134,450.00",False,True
40105,Lindquist & Vennum Political Fund,Lindquist & Vennum,pac,lawyers,20820,19970.0,,20820.0,850.0,9620.0,8650.0,,41825.0,,,,41825.0,40105,Lindquist & Vennum Political Fund,Political Committee,Minneapolis,MN,55402,,6/4/1979,,"$9,988.21 ","$18,414.54 ",40105,Lindquist & Vennum Political Fund,pac,lawyers,"$20,820.00",False,True
30064,Local 28 Political Fund,Local 28,pac,labor,83500,60800.0,,83500.0,22700.0,60800.0,,,25829.0,,,,25829.0,30064,Local 28 Political Fund,Political Fund,St Paul,MN,55102,,10/15/1974,,"$12,144.47 ","$7,884.89 ",30064,Local 28 Political Fund,pac,labor,"$83,500.00",False,True
30022,Local 59 Political Fund,Local 59,pac,labor,178630,161700.0,,178630.0,16930.0,159600.0,1600.0,500.0,213374.2,,,,213374.2,30022,Local 59 Political Fund,Political Fund,Minneapolis,MN,55413,,1/1/1990,,"$9,263.55 ","$61,674.47 ",30022,Local 59 Political Fund,pac,labor,"$178,630.00",False,True
40820,Local 851 Political Action Committee,Local 851,pac,labor,22864.6,10500.0,,22864.6,12364.6,10500.0,,,11410.8,,,,11410.8,40820,Local 851 Political Action Committee,Political Fund,Anoka,MN,55303,,6/14/1999,11/16/2011,"$3,995.60 ",,40820,Local 851 Political Action Committee,pac,labor,"$22,864.60",False,True
40837,Local Action Political Action Committee,,pac,labor,29591.26,29591.3,29591.3,,,,,,29855.3,29855.3,,,,40837,Local Action Political Action Committee,Political Committee,West St Paul,MN,55118,,8/17/2000,,$270.93 ,$436.25 ,40837,Local Action Political Action Committee,pac,labor,"$29,591.26",True,False
30230,Lockridge Grindal Nauen PLLP State Pol Fnd,Lockridge Grindal Nauen,pac,lawyers,502285.58,498285.6,,502285.6,4000.0,302640.9,167584.3,28060.3,553870.0,,,250.0,553620.0,30230,Lockridge Grindal Nauen PLLP State Pol Fnd,Political Fund,Minneapolis,MN,55401,,1/1/1990,,$857.89 ,"$2,086.97 ",30230,Lockridge Grindal Nauen PLLP State Pol Fnd,pac,lawyers,"$502,285.58",False,True
30327,Lower Sioux Political Education Fund,,pac,indian,43374,43374.0,,43374.0,,36374.0,7000.0,,35070.0,,,,35070.0,30327,Lower Sioux Political Education Fund,Political Fund,Morton,MN,56270,,8/31/1990,,$801.36 ,$800.12 ,30327,Lower Sioux Political Education Fund,pac,indian,"$43,374.00",False,False
70010,MABC PAC,MABC,pac,,47535.88,35035.9,10000.0,37535.9,12500.0,,25035.9,,45565.0,,,,45565.0,70010,MABC PAC,Political Committee,Eden Prairie,MN,55344,,11/21/1986,,$235.40 ,$405.89 ,70010,MABC PAC,pac,,"$47,535.88",False,True
30293,MAFMIC Political Action Committee,,pac,,75310,75310.0,,75310.0,,15275.0,59835.0,,35120.0,,,,35120.0,30293,MAFMIC Political Action Committee,Political Fund,St Joseph,MN,56374,,7/22/1988,,"$4,325.81 ","$5,009.39 ",30293,MAFMIC Political Action Committee,pac,biz,"$75,310.00",False,False
30348,Mah Mah Wi No Min Fund I,Mah Mah Wi No Min,pac,indian,917062.28,906462.3,2602.3,914460.0,10600.0,818610.0,85250.0,,993750.0,,,,993750.0,30348,Mah Mah Wi No Min Fund I,Political Fund,Minneapolis,MN,55401,,11/2/1992,,"$7,837.66 ","$12,824.96 ",30348,Mah Mah Wi No Min Fund I,pac,indian,"$917,062.28",False,True
30270,MAPE-PAC,MAPE1,pac,labor,415352.7,361585.0,3585.0,411767.7,53767.7,357750.0,250.0,,119398.0,1500.0,,,117898.0,30270,MAPE-PAC,Political Committee,Shoreview,MN,55126,,12/30/1985,,"$8,773.68 ","$40,082.86 ",30270,MAPE-PAC,pac,labor,"$415,352.70",True,True
30190,MCCL State Pac,MCCL,pac,issue,65999.53,65999.5,60057.5,5942.1,,,5942.1,,45404.1,,,,45404.1,30190,MCCL State Pac,Political Fund,Minneapolis,MN,55409,,7/26/1982,,"$5,989.87 ","$19,346.43 ",30190,MCCL State Pac,pac,issue,"$65,999.53",False,False
40036,MEDPAC Minn Medical Political Action Comm,MEDPAC,pac,biz,102130,102130.0,4880.0,97250.0,,55750.0,41500.0,,262126.6,,,,262126.6,40036,MEDPAC Minn Medical Political Action Comm,Political Committee,Minneapolis,MN,55413,,7/5/1974,,"$14,244.50 ","$19,357.81 ",40036,MEDPAC Minn Medical Political Action Comm,pac,biz,"$102,130.00",False,False
40786,Messerli & Kramer Political Action Comm,Messerli & Kramer,pac,lawyers,118560,115460.0,,118560.0,3100.0,71010.0,44450.0,,153700.0,,,,153700.0,40786,Messerli & Kramer Political Action Comm,Political Committee,St Paul,MN,55104,,6/4/1998,,$503.91 ,"$2,185.46 ",40786,Messerli & Kramer Political Action Comm,pac,lawyers,"$118,560.00",False,True
41077,Michele PAC Minnesota,Michele PAC,pac,,20500,20500.0,,20500.0,,,20500.0,,21000.0,,,,21000.0,41077,Michele PAC Minnesota,Political Committee,Woodbury,WI,55125,,5/16/2012 15:15,,,"$6,896.19 ",41077,Michele PAC Minnesota,pac,prorpm,"$20,500.00",False,False
40950,Midwest Values PAC - MN,,pac,,19675,19675.0,,19675.0,,19675.0,,,,,,,,40950,Midwest Values PAC - MN,Political Committee,Minneapolis,MN,55458,,2/1/2006,2/1/2007,"$4,675.00 ",,40950,Midwest Values PAC - MN,pac,prodfl,"$19,675.00",False,False
30025,Minn AFL-CIO,MN AFL-CIO,pac,labor,770729.54,562956.8,265081.8,505647.7,207772.7,277875.0,,20000.0,1319325.6,734603.7,300.0,,584421.8,30025,Minn AFL-CIO,Political Fund,St Paul,MN,55103,,7/24/1974,,"$10,153.22 ","$4,567.55 ",30025,Minn AFL-CIO,pac,labor,"$770,729.54",True,True
40201,Minn AGPAC,,pac,,23899.7,21899.7,,23899.7,2000.0,9949.7,11950.0,,7875.0,,,,7875.0,40201,Minn AGPAC,Political Committee,St Paul,MN,55102-1130,,8/12/1980,,"$2,739.62 ","$2,803.17 ",40201,Minn AGPAC,pac,biz,"$23,899.70",False,True
80026,Minn Assoc of Professional Employees Political Fund,MAPE2,pac,labor,434944.88,216984.9,33984.9,400960.0,217960.0,143000.0,,40000.0,294066.5,,,,294066.5,80026,Minn Assoc of Professional Employees Political Fund,Political Fund,Shoreview,MN,55126,,3/24/2010 16:00,,,"$26,013.66 ",80026,Minn Assoc of Professional Employees Political Fund,pac,labor,"$434,944.88",False,True
40751,Minn Bank State PAC,MN Bank,pac,biz,136300,105300.0,,136300.0,31000.0,32350.0,72950.0,,110220.0,,,,110220.0,40751,Minn Bank State PAC,Political Committee,St Paul,MN,55103,,5/28/1996 10:20,,"$8,099.93 ","$7,419.26 ",40751,Minn Bank State PAC,pac,biz,"$136,300.00",False,True
70004,Minn Business Partnership PAC,MN Bus Partnership,pac,biz,674392.61,349392.6,168192.6,506200.0,325000.0,2250.0,178950.0,,722245.0,25000.0,,10000.0,687245.0,70004,Minn Business Partnership PAC,Political Committee,Minneapolis,MN,55402,,7/27/1992,,"$16,212.83 ","$34,428.95 ",70004,Minn Business Partnership PAC,pac,biz,"$674,392.61",True,True
30127,Minn Cable Comm Assoc - PAC,MN Cable Comm,pac,,52745,52745.0,,52745.0,,26995.0,25750.0,,52725.0,,,,52725.0,30127,Minn Cable Comm Assoc - PAC,Political Fund,St Paul,MN,55104,,11/18/1976,,"$1,030.12 ",$831.17 ,30127,Minn Cable Comm Assoc - PAC,pac,biz,"$52,745.00",False,False
70001,Minn Chamber of Commerce Leadership Fd,MN Chamber,pac,biz,580723.57,223523.6,110173.6,470550.0,357200.0,1450.0,111900.0,,859960.0,47279.2,,,812680.8,70001,Minn Chamber of Commerce Leadership Fd,Political Committee,St Paul,MN,55101,,1/14/1983,,"$3,612.32 ","$1,363.33 ",70001,Minn Chamber of Commerce Leadership Fd,pac,biz,"$580,723.57",True,True
30111,Minn Chiropractic Political Action Comm,MN Chiropractic,pac,biz,62212.5,61712.5,,62212.5,500.0,40562.5,21150.0,,82219.0,,,,82219.0,30111,Minn Chiropractic Political Action Comm,Political Fund,Bloomington,MN,55431,,5/11/1976,,"$1,795.26 ","$21,084.64 ",30111,Minn Chiropractic Political Action Comm,pac,biz,"$62,212.50",False,True
70005,Minn CPAs Public Affairs Committee,MN CPAs,pac,biz,187150,187150.0,,187150.0,,91400.0,95750.0,,284406.4,17177.8,,,267228.6,70005,Minn CPAs Public Affairs Committee,Political Committee,Bloomington,MN,55431,,1/1/1990,,"$42,870.29 ","$149,392.45 ",70005,Minn CPAs Public Affairs Committee,pac,biz,"$187,150.00",True,False
30018,Minn Dental Political Action Committee,MN Dental,pac,,166400.5,162900.5,,166400.5,3500.0,78475.5,84425.0,,9198.0,,,,9198.0,30018,Minn Dental Political Action Committee,Political Fund,Minneapolis,MN,55408-1802,,7/7/1974,,"$47,466.19 ","$19,453.12 ",30018,Minn Dental Political Action Committee,pac,biz,"$166,400.50",False,True
80001,Minn Eye PAC,MN Eye,pac,biz,36920,36920.0,,36920.0,,20020.0,16650.0,,29131.3,,,150.0,28981.3,80001,Minn Eye PAC,Political Fund,Lake Elmo,MN,55042,,10/28/1985,,"$13,257.94 ","$7,169.93 ",80001,Minn Eye PAC,pac,biz,"$36,920.00",False,False
40543,Minn Farmers Union PAC,MN Farmers Union,pac,biz,31925,31925.0,,31925.0,,29400.0,2525.0,,17742.0,,,,17742.0,40543,Minn Farmers Union PAC,Political Committee,St Paul,MN,55113-0007,,11/14/1988,,"$7,787.76 ","$11,475.72 ",40543,Minn Farmers Union PAC,pac,biz,"$31,925.00",False,False
40714,Minn Hospital PAC,MN Hospital,pac,biz,225832.58,221932.6,12932.6,212900.0,3900.0,121900.0,87100.0,,212533.0,15825.0,,,196708.0,40714,Minn Hospital PAC,Political Committee,Minneapolis,MN,55414,,7/15/1994,,"$19,700.89 ","$12,676.46 ",40714,Minn Hospital PAC,pac,biz,"$225,832.58",True,True
40666,Minn Manufactured Home PAC,MN Manufactured Home,pac,,57120,56920.0,,57120.0,200.0,28720.0,28200.0,,59027.0,,,,59027.0,40666,Minn Manufactured Home PAC,Political Committee,W St Paul,MN,55118-3481,,12/7/1977,,"$4,701.67 ","$2,651.03 ",40666,Minn Manufactured Home PAC,pac,biz,"$57,120.00",False,True
30245,Minn Nurses Assn Pol Comm (MNA-PC),MN Nurses,pac,labor,862543.98,626939.4,287722.6,574821.4,235604.6,277516.8,1700.0,60000.0,743710.7,,,,743710.7,30245,Minn Nurses Assn Pol Comm (MNA-PC),Political Fund,St Paul,MN,55102,,1/1/1990,,"$1,177.00 ",$545.25 ,30245,Minn Nurses Assn Pol Comm (MNA-PC),pac,labor,"$862,543.98",False,True
40562,Minn Physical Therapy PAC,MN Physical Therapy,pac,,43300,43300.0,,43300.0,,29800.0,13500.0,,21776.1,,,,21776.1,40562,Minn Physical Therapy PAC,Political Committee,St Paul,MN,55114,,5/5/1982,,"$8,637.52 ","$1,833.76 ",40562,Minn Physical Therapy PAC,pac,biz,"$43,300.00",False,False
30599,Minn Pipe Trades Assn PAC Fund,MN Pipe Trades,pac,labor,76708.66,72007.3,,76708.7,4701.4,60757.3,11250.0,,69877.6,14568.4,,,55309.1,30599,Minn Pipe Trades Assn PAC Fund,Political Fund,Duluth,MN,55811,www.mnpipetrades.com,1/5/2006,,$406.93 ,"$1,132.12 ",30599,Minn Pipe Trades Assn PAC Fund,pac,labor,"$76,708.66",True,True
30288,Minn Police & Peace Officers Assoc Leg Fund,MN Police Officers,pac,labor,46535.25,46085.3,4685.3,41850.0,450.0,30550.0,10850.0,,107080.0,40000.0,,,67080.0,30288,Minn Police & Peace Officers Assoc Leg Fund,Political Fund,St Paul,MN,55130-4039,,1/8/1978,,"$35,234.46 ","$63,836.44 ",30288,Minn Police & Peace Officers Assoc Leg Fund,pac,labor,"$46,535.25",True,True
40789,Minn Power PAC,MN Power,pac,,58780,54630.0,,58780.0,4150.0,29255.0,25375.0,,80492.0,,,,80492.0,40789,Minn Power PAC,Political Committee,Duluth,MN,55812,,7/8/1998,,"$19,684.90 ","$26,447.98 ",40789,Minn Power PAC,pac,biz,"$58,780.00",False,True
30098,Minn Professional Fire Fighters PAC,MN Prof Fire Fighters,pac,labor,58176.67,51976.7,,58176.7,6200.0,41026.7,10950.0,,68533.2,,,,68533.2,30098,Minn Professional Fire Fighters PAC,Political Fund,St Louis Park,MN,55426-1338,,8/19/1974,,"$1,123.69 ","$16,421.84 ",30098,Minn Professional Fire Fighters PAC,pac,labor,"$58,176.67",False,True
70006,Minn Realtors Political Action Committee,MN Realtors,pac,biz,380495.43,379995.4,13945.4,366550.0,500.0,181050.0,185000.0,,325044.3,,,,325044.3,70006,Minn Realtors Political Action Committee,Political Committee,Edina,MN,55436,www.mnrealtor.com,10/8/1974,,"$253,503.69 ","$285,252.74 ",70006,Minn Realtors Political Action Committee,pac,biz,"$380,495.43",False,True
30591,Minn Seasonal Recreational Property Owners PAC,,pac,,37806.79,36806.8,1256.8,36550.0,1000.0,25950.0,9600.0,,250.0,,,,250.0,30591,Minn Seasonal Recreational Property Owners PAC,Political Fund,Mendota,MN,55150,,12/16/2004,,"$3,829.37 ","$3,291.42 ",30591,Minn Seasonal Recreational Property Owners PAC,pac,biz,"$37,806.79",False,True
40123,Minn Service Station Assoc,,pac,,10700,10450.0,,10700.0,250.0,5900.0,4550.0,,9608.6,,300.0,,9308.6,40123,Minn Service Station Assoc,Political Committee,Little Canada,MN,55117,,4/28/1978,,"$4,806.75 ","$5,703.12 ",40123,Minn Service Station Assoc,pac,biz,"$10,700.00",False,True
70022,Minn Soybean PAC,MN Soybean,pac,biz,53325,53325.0,,53325.0,,22150.0,31175.0,,24726.0,,,,24726.0,70022,Minn Soybean PAC,Political Committee,Mankato,MN,56001,,9/29/2000,,"$3,196.39 ",$938.56 ,70022,Minn Soybean PAC,pac,biz,"$53,325.00",False,False
30060,Minn State Council of UNITE HERE Unions,UNITE HERE,pac,labor,256553.59,215850.0,,256553.6,40703.6,212850.0,,3000.0,188900.0,37500.0,,,151400.0,30060,Minn State Council of UNITE HERE Unions,Political Fund,Minneapolis,MN,55414,,10/8/1974,,"$4,254.55 ",$254.55 ,30060,Minn State Council of UNITE HERE Unions,pac,labor,"$256,553.59",True,True
30115,Minn State MNPL,,pac,,31500,20500.0,,31500.0,11000.0,20000.0,,500.0,1400.0,,,,1400.0,30115,Minn State MNPL,Political Fund,Vadnais Heights,MN,55127,,9/7/1976,,"$4,037.66 ",$749.51 ,30115,Minn State MNPL,pac,,"$31,500.00",False,True
30002,Minn State Patrol Troopers Assoc,,pac,,29900,29900.0,,29900.0,,21400.0,8500.0,,12000.0,,,,12000.0,30002,Minn State Patrol Troopers Assoc,Political Fund,Brooklyn Park,MN,55445,,2/10/1977,,"$16,191.34 ","$6,519.98 ",30002,Minn State Patrol Troopers Assoc,pac,labor,"$29,900.00",False,False
40756,Minn TruckPAC (fka Minn Trucking Assn State PAC),MN Truck,pac,biz,151300.88,121050.9,24725.9,126575.0,30250.0,35900.0,60425.0,,174228.0,,,,174228.0,40756,Minn TruckPAC (fka Minn Trucking Assn State PAC),Political Committee,Roseville,MN,55113,,7/15/1996,,"$1,391.24 ",$236.51 ,40756,Minn TruckPAC (fka Minn Trucking Assn State PAC),pac,biz,"$151,300.88",False,True
30012,Minneapolis Bldg & Construct Trades Council,Mpls Bldg & Const Trades,pac,labor,46548.8,45548.8,,46548.8,1000.0,44248.8,1300.0,,1500.0,1500.0,,,,30012,Minneapolis Bldg & Construct Trades Council,Political Fund,Minneapolis,MN,55414,,7/16/1974,,($1.70),"$1,259.65 ",30012,Minneapolis Bldg & Construct Trades Council,pac,labor,"$46,548.80",True,True
40254,Minneapolis Fire Department Pensioners PCF,,pac,labor,28950,25950.0,,28950.0,3000.0,19800.0,6150.0,,,,,,,40254,Minneapolis Fire Department Pensioners PCF,Political Committee,Minneapolis,MN,55413-1830,,1/29/1982,12/31/2011,"$3,190.20 ",,40254,Minneapolis Fire Department Pensioners PCF,pac,labor,"$28,950.00",False,True
30031,Minneapolis Firefighters Fraternal Assn (fka Relief Assn Pol Fund),Mpls Firefighters,pac,labor,221862.21,215862.2,3607.2,218255.0,6000.0,140705.0,71550.0,,21250.0,,,,21250.0,30031,Minneapolis Firefighters Fraternal Assn (fka Relief Assn Pol Fund),Political Fund,Fridley,MN,55432,,8/19/1974,,"$5,437.65 ",$576.13 ,30031,Minneapolis Firefighters Fraternal Assn (fka Relief Assn Pol Fund),pac,labor,"$221,862.21",False,True
30007,Minneapolis Municipal Retirement Assoc,Mpls Mun Retirement,pac,,187000,185500.0,,187000.0,1500.0,121500.0,64000.0,,,,,,,30007,Minneapolis Municipal Retirement Assoc,Political Fund,Minneapolis,MN,55414-1053,,11/30/1978,,$92.60 ,$999.01 ,30007,Minneapolis Municipal Retirement Assoc,pac,labor,"$187,000.00",False,True
80029,Minneapolis Police Fraternal Association,,pac,labor,12050,12050.0,,12050.0,,8600.0,3450.0,,31142.2,,,,31142.2,80029,Minneapolis Police Fraternal Association,Political Fund,St Paul,MN,55101,,12/23/2011 13:59,,,"$10,191.85 ",80029,Minneapolis Police Fraternal Association,pac,labor,"$12,050.00",False,False
30128,Minneapolis Police Relief Assoc,Mpls Police Relief,pac,labor,68856.59,67356.6,3606.6,65250.0,1500.0,44450.0,19300.0,,47888.0,,,,47888.0,30128,Minneapolis Police Relief Assoc,Political Fund,Minneapolis,MN,55413,,5/9/1977,12/31/2011,"$18,653.67 ",,30128,Minneapolis Police Relief Assoc,pac,labor,"$68,856.59",False,True
30011,Minneapolis Regional Labor Federation,Mpls Reg Labor,pac,labor,343185.3,328685.3,32013.3,311172.0,14500.0,285622.0,800.0,10250.0,590589.4,126956.0,8572.0,,455061.4,30011,Minneapolis Regional Labor Federation,Political Fund,Minneapolis,MN,55414,,7/3/1974,,"$7,995.88 ","$22,779.52 ",30011,Minneapolis Regional Labor Federation,pac,labor,"$343,185.30",True,True
30123,Minneapolis Retired Police Assoc Political Fund,Mpls Retired Police,pac,labor,53975,53725.0,,53975.0,250.0,36375.0,17350.0,,40000.0,,,,40000.0,30123,Minneapolis Retired Police Assoc Political Fund,Political Fund,Minneapolis,MN,55403,,9/7/1976,6/19/2012,"$2,361.17 ",$0.00 ,30123,Minneapolis Retired Police Assoc Political Fund,pac,labor,"$53,975.00",False,True
30632,Minnesota - America Votes,MN-America Votes,pac,ie,109432.93,109432.9,109432.9,,,,,,186984.7,,,,186984.7,30632,Minnesota - America Votes,Independent Expenditure,Washington,DC,20036,,9/20/2010 11:30,,,$0.00 ,30632,Minnesota - America Votes,pac,prodfl,"$109,432.93",False,False
41051,Minnesota Future LLC,MN Future LLC,pac,ie,1346396.63,116492.0,116492.0,1229904.6,1229904.6,,,,2329000.0,5000.0,,,2324000.0,41051,Minnesota Future LLC,Independent Expenditure,St Paul,MN,55128,,10/21/2010 8:16,1/31/2011,,,41051,Minnesota Future LLC,pac,prorpm,"$1,346,396.63",True,True
70051,Minnesotans for Racino PAC,Minnesotans for Racino,pac,,38625,38625.0,,38625.0,,4025.0,34600.0,,38450.0,,,,38450.0,70051,Minnesotans for Racino PAC,Political Committee,Mound,MN,55364,,6/21/2010 12:21,6/15/2012,,$29.46 ,70051,Minnesotans for Racino PAC,pac,biz,"$38,625.00",False,False
40989,Minnesota's Future,Minnesota's Future,pac,ie,2575655.13,2570655.1,2570655.1,5000.0,5000.0,,,,3455409.5,1352167.5,,263242.0,1840000.0,40989,Minnesota's Future,Independent Expenditure,St Paul,MN,55101,,11/27/2007,,$0.00 ,"$13,036.55 ",40989,Minnesota's Future,pac,prorpm,"$2,575,655.13",True,True
70016,MN Corn State PAC (fka MN Corn),MN Corn,pac,biz,26720,26220.0,,26720.0,500.0,12020.0,14200.0,,20086.0,,,,20086.0,70016,MN Corn State PAC (fka MN Corn),Political Committee,Shakopee,MN,55379,,1/14/1999,,"$8,868.50 ","$8,374.00 ",70016,MN Corn State PAC (fka MN Corn),pac,biz,"$26,720.00",False,True
41035,MN FORWARD,MN FORWARD,pac,ie,1413096.34,1413096.3,1413096.3,,,,,,1841729.8,101000.0,,,1740729.8,41035,MN FORWARD,Independent Expenditure,Minneapolis,MN,55402,,6/29/2010 16:09,,,"$114,129.87 ",41035,MN FORWARD,pac,prorpm,"$1,413,096.34",True,False
70050,MN HomeCare PAC,,pac,,10600,10600.0,,10600.0,,7100.0,3500.0,,16978.8,,,,16978.8,70050,MN HomeCare PAC,Political Committee,St Paul,MN,55113,,5/27/2010 15:06,,,"$5,758.33 ",70050,MN HomeCare PAC,pac,biz,"$10,600.00",False,False
30195,MN Retailers IMPACT (fka Mn Retail Pol Advocacy Fd),MN Retailers,pac,biz,41075,15075.0,,41075.0,26000.0,4550.0,10525.0,,30896.4,450.0,,,30446.4,30195,MN Retailers IMPACT (fka Mn Retail Pol Advocacy Fd),Political Fund,St Paul,MN,55101,,6/24/1976,,"$5,982.72 ","$12,181.72 ",30195,MN Retailers IMPACT (fka Mn Retail Pol Advocacy Fd),pac,biz,"$41,075.00",True,True
30608,MN State Bldg & Construction Trades Cncl Pol Fund,MN State Bld & Constr,pac,labor,162194.44,153194.4,20538.5,141656.0,9000.0,130356.0,2300.0,,208242.9,22922.4,,,185320.4,30608,MN State Bldg & Construction Trades Cncl Pol Fund,Political Fund,St Paul,MN,55102,,7/24/2006,,$100.00 ,"$2,795.67 ",30608,MN State Bldg & Construction Trades Cncl Pol Fund,pac,labor,"$162,194.44",True,True
40940,MOHPA PAC,MOHPA,pac,biz,349069.76,348819.8,5669.8,343400.0,250.0,132700.0,210450.0,,341825.0,2000.0,,,339825.0,40940,MOHPA PAC,Political Committee,St Paul,MN,55114,,7/28/2005,,"$20,530.23 ","$3,132.34 ",40940,MOHPA PAC,pac,biz,"$349,069.76",True,True
40907,Motorcycle PAC of Minn,,pac,,11200,11200.0,,11200.0,,5850.0,5350.0,,,,,,,40907,Motorcycle PAC of Minn,Political Committee,Chanhassen,MN,55317,,5/2/2003,,"$5,499.68 ","$13,434.16 ",40907,Motorcycle PAC of Minn,pac,issue,"$11,200.00",False,False
80022,MPS PAC,MPS,pac,,18650,18650.0,,18650.0,,9550.0,9100.0,,11750.0,,,,11750.0,80022,MPS PAC,Political Fund,St Paul,MN,55110,mnpsychsoc.org/pac.html,7/25/2003,,"$8,633.15 ","$4,814.94 ",80022,MPS PAC,pac,,"$18,650.00",False,False
80002,MSA-PAC,,pac,,20750,20750.0,,20750.0,,9000.0,11750.0,,13850.0,,,,13850.0,80002,MSA-PAC,Political Fund,Minneapolis,MN,55401,,9/21/1988,,"$3,941.47 ",$692.25 ,80002,MSA-PAC,pac,issue,"$20,750.00",False,False
30108,MTA PAC (fka SITCO PAC),MTA,pac,biz,119975,119975.0,,119975.0,,54025.0,65950.0,,113130.0,,,,113130.0,30108,MTA PAC (fka SITCO PAC),Political Fund,Roseville,MN,55113,,8/3/1976,,"$19,253.10 ","$43,001.25 ",30108,MTA PAC (fka SITCO PAC),pac,biz,"$119,975.00",False,False
30124,Multi Housing Political Action Committee,Multi Housing,pac,biz,264850,263450.0,,264850.0,1400.0,130025.0,133425.0,,304276.3,10000.0,,,294276.3,30124,Multi Housing Political Action Committee,Political Fund,Bloomington,MN,55431,,9/13/1976,,"$45,777.20 ","$56,790.92 ",30124,Multi Housing Political Action Committee,pac,biz,"$264,850.00",True,True
30557,NAIOP Economic Growth Fund,NAIOP Econ Growth,pac,biz,59750,16750.0,,59750.0,43000.0,2000.0,14750.0,,60553.0,1250.0,,,59303.0,30557,NAIOP Economic Growth Fund,Political Fund,Minneapolis,MN,55416,,8/13/1998,,"$3,472.98 ","$4,646.11 ",30557,NAIOP Economic Growth Fund,pac,biz,"$59,750.00",True,True
30552,NARAL Pro-Choice Minn Election Fund,NARAL Pro-Choice,pac,issue,18178.59,15978.6,14828.6,3350.0,2200.0,1150.0,,,13521.0,8000.0,,,5521.0,30552,NARAL Pro-Choice Minn Election Fund,Political Fund,St Paul,MN,55114,www.ProChoiceMinnesota.org,11/22/1995 13:38,,"$7,207.03 ",$531.03 ,30552,NARAL Pro-Choice Minn Election Fund,pac,issue,"$18,178.59",True,True
30656,National Assn of Realtors Fund,Natl Assn Realtors,pac,ie,95179.55,95179.6,95179.6,,,,,,95179.6,,,,95179.6,30656,National Assn of Realtors Fund,Independent Expenditure,Chicago,IL,60611,,10/30/2012 13:00,,,$0.00 ,30656,National Assn of Realtors Fund,pac,biz,"$95,179.55",False,False
